Company,Title,Technical Keywords,Nontechnical Keywords
Amazon,Software Development Engineer II - AMZ6090838,"['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'r', 'systems', 'computer', 'code', 'application', 'programming', 'bachelor', 'architecture', 'security', 'scaling', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'working', 'work', 'ability', 'including', 'knowledge', 'skill', 'field', 'science', 'using', 'language', 'developing', 'complex', 'related field', 'new', 'problem solving']"
Amazon,Software Development Engineer II - AMZ6285361,"['java', 'c++', '', 'language', 'structure', 'ui', 'design', 'r', 'engineering', 'computer', 'engineer', 'programming', 'cloud', 'bachelor', 'mathematics', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'work', 'field', 'science', 'language', 'related field', 'service', 'high', 'distributed']"
Amazon,"Software Development Engineer II, New Product Team","['java', 'web', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'js', 'react', 'ui', 'design', 'request', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'application', 'engineer', 'programming', 'cloud', 'bachelor', 'business', 'architecture', 'communication', 'testing', 'aws', 'database', 'coding', 'scaling', 'algorithms', 'software development', 'computer science']","['experience', 'degree', 'related', 'technical', 'equivalent', 'working', 'work', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'field', 'building', 'science', 'language', 'experience working', 'strong', 'complex', 'related field', 'service', 'high', 'new', 'test', 'distributed']"
Amazon,Software Development Engineer  - ES Tech,"['web', '', 'object', 'oriented', 'language', 'data', 'development', 'design', 'analysis', 'r', 'software', 'systems', 'programming', 'cloud', 'architecture', 'agile', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'complex', 'service', 'new', 'distributed', 'problem solving']"
Amazon,Software Development Engineer II - AMZ5583688,"['python', '', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'computer', 'engineer', 'bachelor', 'architecture', 'mathematics', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'using', 'related field', 'high', 'test']"
Amazon,"Software Development Engineer II, PSAS","['web', '', 'oriented', 'language', 'development', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'architecture', 'scaling', 'web based', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'working', 'work', 'ability', 'science', 'language', 'experience working', 'service', 'new']"
Amazon,"Embedded Software Dev Engineer, Blink","['c++', '', 'development', 'ui', 'r', 'code', 'application', 'product', 'bachelor', 'architecture', 'security', 'linux']","['experience', 'year', 'degree', 'technical', 'working', 'work', 'including', 'knowledge', 'skill', 'field', 'using', 'test']"
Amazon," Tech Lead / Senior Software Development Engineer, EMEA Multiple locations/Team","['', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'analysis', 'management', 'r', 'software', 'engineering', 'computer', 'code', 'product', 'engineer', 'programming', 'bachelor', 'testing', 'coding', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'equivalent', 'ability', 'team', 'including', 'management', 'knowledge', 'field', 'building', 'project', 'science', 'language', 'developing', 'strong', 'complex', 'related field', 'service', 'test']"
Amazon,"Software Development Engineer-GSF, The Source","['', 'language', 'data', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'database', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'project', 'language', 'new', 'distributed']"
Amazon,"Software Development Engineer II, Amazon Prime Video","['', 'language', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'computer', 'application', 'product', 'engineer', 'programming', 'cloud', 'architecture', 'communication', 'scaling', 'software development', 'computer science']","['experience', 'year', 'technical', 'equivalent', 'work', 'ability', 'building', 'science', 'language', 'developing', 'strong', 'service', 'understanding', 'high', 'new', 'fast paced']"
Amazon,Software Development Engineer II - AMZ5744730,"['', 'ui', 'r', 'engineering', 'computer', 'code', 'engineer', 'bachelor', 'mathematics', 'coding', 'computer science']","['experience', 'year', 'degree', 'related', 'equivalent', 'skill', 'field', 'science', 'related field', 'new', 'test']"
Amazon,Software Development Engineer - Amazon Go,"['', 'oriented', 'language', 'development', 'ui', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'technical', 'ability', 'including', 'skill', 'building', 'project', 'language', 'service', 'understanding', 'new', 'distributed']"
Amazon,"Software Development Engineer, India Consumer","['', 'language', 'data', 'development', 'design', 'r', 'software', 'systems', 'computer', 'programming', 'bachelor', 'architecture', 'mathematics', 'database', 'scaling', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'technical', 'ability', 'science', 'language', 'new', 'distributed']"
Amazon,"Mexico - Software Development Engineer - Virtual Location, INTech LatAm Expansion","['java', 'python', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'application', 'product', 'engineer', 'programming', 'bachelor', 'architecture', 'testing', 'security', 'algorithms', 'software development', 'computer science']","['experience', 'year', 'degree', 'related', 'technical', 'ability', 'team', 'including', 'management', 'knowledge', 'skill', 'project', 'science', 'language', 'complex', 'high', 'test']"
Amazon,Software Development Engineer II (multiple positions available) #0000,"['', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'language', 'new']"
Amazon,"Sr. Software Development Engineer - AWS DNS, AWS DNS ","['', 'language', 'development', 'ui', 'design', 'management', 'r', 'software', 'engineering', 'systems', 'computer', 'code', 'engineer', 'programming', 'bachelor', 'architecture', 'testing', 'coding', 'scaling', 'software development', 'computer science']","['experience', 'year', 'degree', 'equivalent', 'ability', 'team', 'including', 'management', 'science', 'language', 'new', 'test']"
Amazon,"Sr. Software Development Engineer, Finance Systems, Corp FP&A","['web', '', 'language', 'structure', 'development', 'ui', 'design', 'r', 'software', 'engineering', 'systems', 'engineer', 'programming', 'architecture', 'scaling', 'software development']","['experience', 'year', 'ability', 'team', 'building', 'language', 'service', 'new', 'distributed']"
Amazon,"Software Dev Engr for Network and Ground Systems, Kuiper Solutions Engineering Team","['', 'language', 'development', 'design', 'r', 'software', 'systems', 'programming', 'cloud', 'architecture', 'communication', 'aws', 'scaling', 'unix', 'linux', 'software development']","['experience', 'year', 'related', 'work', 'ability', 'team', 'knowledge', 'skill', 'language', 'developing', 'strong', 'service', 'high', 'new']"
Amazon,"Software Development Engineer I, Amazon Fulfillment Technologies - External Fulfillment","['java', '', 'object', 'oriented', 'language', 'data', 'structure', 'design', 'analysis', 'r', 'software', 'engineering', 'systems', 'computer', 'engineer', 'programming', 'bachelor', 'business', 'communication', 'database', 'unix', 'linux', 'algorithms', 'object oriented', 'computer science']","['experience', 'related', 'team', 'knowledge', 'skill', 'field', 'science', 'language', 'developing', 'complex', 'related field', 'high', 'distributed', 'problem solving']"
Amazon,"Senior Software Development Engineer (Automotive), Amazon Smart Vehicles","['c++', '', 'object', 'oriented', 'language', 'development', 'design', 'r', 'software', 'engineering', 'systems', 'application', 'engineer', 'programming', 'architecture', 'communication', 'coding', 'scaling', 'linux', 'object oriented', 'software development']","['experience', 'year', 'work', 'ability', 'team', 'knowledge', 'skill', 'language', 'understanding', 'new']"
Amazon,2023 Software Development Engineer Internship,"['', 'data', 'r', 'systems', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms']","['experience', 'degree', 'technical', 'ability', 'distributed']"
Amazon,2023 Software Development Engineer Internship,"['', 'data', 'r', 'systems', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms']","['experience', 'degree', 'technical', 'ability', 'distributed']"
Amazon,2023 Software Development Engineer Internship,"['java', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'development', 'ui', 'design', 'r', 'systems', 'computer', 'code', 'programming', 'bachelor', 'communication', 'mathematics', 'database', 'coding', 'unix', 'linux', 'algorithms', 'object oriented', 'computer science']","['experience', 'degree', 'technical', 'ability', 'knowledge', 'skill', 'science', 'language', 'strong', 'understanding', 'distributed', 'problem solving']"
Amazon,2023 Software Development Engineer Internship,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'ui', 'design', 'analysis', 'r', 'engineering', 'systems', 'computer', 'application', 'engineer', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms', 'computer science']","['experience', 'degree', 'related', 'technical', 'ability', 'knowledge', 'field', 'science', 'language', 'complex', 'related field', 'distributed', 'problem solving']"
Amazon,2023 Software Development Engineer Internship,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'ui', 'design', 'analysis', 'r', 'systems', 'computer', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms', 'computer science']","['experience', 'degree', 'technical', 'work', 'ability', 'knowledge', 'science', 'language', 'complex', 'distributed', 'problem solving']"
Amazon,2023 Software Development Engineer Internship,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'ui', 'design', 'analysis', 'r', 'systems', 'computer', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms', 'computer science']","['experience', 'degree', 'technical', 'ability', 'knowledge', 'science', 'language', 'complex', 'distributed', 'problem solving']"
Amazon,2023 Software Development Engineer Internship,"['java', 'python', 'c++', '', 'object', 'oriented', 'language', 'data', 'structure', 'ui', 'design', 'analysis', 'r', 'systems', 'computer', 'programming', 'bachelor', 'mathematics', 'database', 'algorithms', 'computer science']","['experience', 'degree', 'technical', 'ability', 'knowledge', 'science', 'language', 'complex', 'distributed', 'problem solving']"
