,CATEGORY,COMPANY,TITLE,QUALIFICATIONS
61,Data Scientist/Data Analyst,Google," Software Engineer III, Mobile (Android), Google Assistant ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical field.2 years of experience with Android application development.2 years of experience with performance, large scale systems data analysis, visualization tools, and/or debugging.Experience developing accessible technologies."
62,Data Scientist/Data Analyst,Google," Software Engineer II, Infrastructure, Google Cloud ","Bachelor’s degree or equivalent practical experience.Experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript).Experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical field.Experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.Experience developing accessible technologies."
63,Data Scientist/Data Analyst,Google," Software Engineer, PostgreSQL, Google Cloud ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms, including experience coding in C/C++.5 years of experience testing and launching software products, and 3 years of experience with software design and architecture.Experience working in database kernels/internals, and with relational databases, transaction processing, SQL, query performance, query plans, or query optimization.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects.Experience building enterprise scale databases, including Postgres internals/extensions, and database application development, i.e. JDBC, ORMs"
64,Data Scientist/Data Analyst,Google," Connectivity Architect, Silicon Engineering ","3 years of experience in SoC network driver software/firmware design and linux kernel driver development.2 years of experience in Wi-Fi/Modem SoC linux kernel driver and SoC interface driver.. 5 years of experience in SoC network driver software/firmware design and linux kernel driver development.Experience in one or more of the following: linux network stack, network offloading hardware, cellular/Wi-Fi /Bluetooth, and peripherals such as USB and PCIe."
65,Data Scientist/Data Analyst,Google," Senior Software Engineer, Android ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
66,Data Scientist/Data Analyst,Google," Software Engineer III, Google Ads ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript), or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical field.Experience developing accessible technologies.Interest and ability to learn other coding languages as needed."
67,Data Scientist/Data Analyst,Google," Software Engineer III, Google Cloud Data Management ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical fields.Experience developing accessible technologies."
68,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Infrastructure, Google Cloud NetInfra ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.7 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.5 years of experience with design and architecture; and testing/launching software products.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.5 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
69,Data Scientist/Data Analyst,Google," Senior Software Engineer, Site Reliability Engineering ","Experience with architecting, developing, and troubleshooting systems.Experience with designing, building, and maintaining production services.Experience with algorithms, data structures, complexity analysis, and software design.Experience coding in one or more of the following programming languages (e.g., C, C++, Java, Python, Go).. Bachelor's degree in Computer Science or a related technical field (e.g., physics, mathematics).Experience with designing, analyzing, and troubleshooting large-scale distributed systems.Experience working in computing, distributed systems, storage, or networking.Ability to debug, optimize code, and automate routine tasks.Excellent problem-solving approach, with effective verbal and written communication skills."
70,Data Scientist/Data Analyst,Google," Tech Lead, Anthos, Google Cloud ","Bachelor's degree in Computer Science, a technical field, or equivalent practical experience.Experience in technical leadership, including leading project teams or setting technical direction.Experience with distributed systems and architecture, and systems integration.Experiencing of coding in one of the following programming languages including but not limited to: C, C++, Java, JavaScript, or Python.. Experience with Java, System Design, Go, One Platform, and Security.Experience with being a technical leader for a user-facing product."
71,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Infrastructure, Google Workspace ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.7 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.5 years of experience with design and architecture; and testing/launching software products.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.5 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
72,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Storage ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
73,Data Scientist/Data Analyst,Google," Staff Software Engineer, Infrastructure, Google Cloud Unified Fulfillment Optimization ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. 5 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
74,Data Scientist/Data Analyst,Google," Software Engineer III, Front End, Search ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical field.2 years of experience with front-end frameworks, full-stack development, and/or API development.Experience developing accessible technologies."
75,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Data Management ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
76,Data Scientist/Data Analyst,Google," Senior Software Engineer, Google Cloud Business Platforms ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
77,Data Scientist/Data Analyst,Google," Senior Software Engineer, Google Cloud Compute Infrastructure ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
78,Data Scientist/Data Analyst,Google," Software Engineer III, Google Cloud Business Platforms ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical fields.Experience developing accessible technologies."
79,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Site Reliability Engineering ","Experience delivering critical products with business impact.Experience architecting, developing, and troubleshooting systems.Experience programming in C, C++, Java, Python, Go, Perl, or Ruby.Experience with algorithms, data structures, complexity analysis, and software design.. Bachelor's degree in Computer Science, related technical field, or equivalent practical experience.Experience designing, analyzing, and troubleshooting large-scale distributed systems.Experience as a technical influencer for highly scalable distributed system designs.Systematic problem-solving approach, coupled with solid verbal and written communication skills, a sense of ownership, and drive."
80,Data Scientist/Data Analyst,Google," Senior Software Engineer, Server Infrastructure, Ads Privacy ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.3 years of experience with building and developing large-scale infrastructure, distributed systems, or networks.1 year of experience in a technical leadership role.Experience with compute technologies, storage, or hardware architecture.Experience developing accessible technologies."
81,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Global Networking ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in C++.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
82,Data Scientist/Data Analyst,Google," Software Engineer III, Site Reliability Engineering, Google Cloud ","Bachelor’s degree in Computer Science, a related field, or equivalent practical experience. 2 years of experience with data structures/algorithms and software development in one or more programming languages. . Master's degree in Computer Science or Engineering. 2 years of experience designing, analyzing, and troubleshooting large-scale distributed systems. "
83,Data Scientist/Data Analyst,Google," Application Engineer, SAP Analytics ","Bachelor's degree in Computer Science, Engineering or equivalent practical experience.12 years of experience implementing business intelligence applications like SAP BW, SAP Analytics Cloud.Experience in S/4 HANA ABAP programming, S/4 HANA Database schema, S/4 HANA architecture.Experience in data warehouse design, system integration background, integration concepts.. Experience in building ETL pipelines.Certification in Data Engineering.Knowledge of SAP BW (modeling and development), BigQuery, SAP SLT for building analytics solution.Knowledge of SAP BODS, BOBJ, SAC (SAP Analytics Cloud), or SQL.Knowledge of Cloud, Google Cloud, and Cloud based technologies.Knowledge of supply chain domain."
84,Data Scientist/Data Analyst,Google," Staff Software Engineer, Google Cloud Storage ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. 5 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
85,Data Scientist/Data Analyst,Google," Senior Software Engineer, Google Cloud Data Management ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
86,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Full Stack, Google Workspace ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.7 years of experience with full stack development, across back-end such as Java, Python, GO, and/or C++ codebases, and front-end experience including JavaScript and/or TypeScript, HTML, CSS or equivalent.5 years of experience with design and architecture; and testing/launching software products.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.5 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
87,Data Scientist/Data Analyst,Google," Software Engineer III, Motion Tracking, Augmented Reality ","Bachelor's degree or equivalent practical experience.2 years of experience with data structures or algorithms in either an academic or industry setting.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.1 year of experience in computer vision and Image processing.. PhD or equivalent experience in Image processing, computer vision, feature extraction and matching, (re-)localization, place recognition, loop-closure, machine learning, deep learning, simultaneous localization and mapping (SLAM), sensor calibration, visual-inertial sensor fusion, or semantic perception.Experience driving end-to-end development of computer vision systems from initial research to production-quality code landed in demos/products.Experience developing high-performance computer vision systems for real-time applications on mobile platforms.Experience with publications in computer vision or robotics"
88,Data Scientist/Data Analyst,Google," Principal Software Engineer, Cloud Business Intelligence ","15 years of experience in SaaS web applications architecture and building scalable systems.Experience driving key product innovations and technical roadmap across stakeholders.Experience engineering and operating data-focused systems.. Master's degree or PhD in electrical engineering or computer science.Experience balancing legacy migrations and greenfield development.Experience in business intelligence, reporting/dashboarding, and embedded analytics.Experience interacting with customers to represent the team and the organization.Understanding of the technology involved in analytics (e.g., ETL, data governance, BI tools)."
89,Data Scientist/Data Analyst,Google," Senior Software Engineer, Embedded, Android Auto, Bluetooth ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.Experience working with Bluetooth or USB stacks.. Master's degree or PhD in Computer Science or related technical field.2 years of experience working with embedded operating systems.Experience developing accessible technologies.Experience working with Android."
90,Data Scientist/Data Analyst,Google," Senior Software Engineer, Infrastructure, Google Cloud ","Bachelor’s degree or equivalent practical experience.Experience with software development in one or more programming languages, and with data structures/algorithms.Experience testing, maintaining, or launching software products, and with software design and architecture.Experience developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage or hardware architecture.. Master's degree or PhD in Computer Science or related technical field.Experience developing accessible technologies.Experience in a technical leadership role."
91,Data Scientist/Data Analyst,Google," Staff Imaging System Architect, Project Starline ","Master's degree in Electrical Engineering, Physics, Computer Science, a related field, or equivalent practical experience.4 years of experience with image processing pipeline implementations and design considerations.Experience with Python, C, and C++.. PhD in Electrical Engineering, Physics, Computer Science, or a related field.5 years of experience with image signal processing (ISP) pipeline implementations for consumer color photography or video.5 years of experience in software design, development, and testing/launching software products.Experience in project management and technical leadership.Understanding of color spaces, gamma correction, image encoding, Fourier transforms, high dynamic range video methods, common video encoding methods, or computational photography.Familiarity with computational photography methods, basic camera optics, geometric camera calibration, OpenCV, or MATLAB."
92,Data Scientist/Data Analyst,Google," Tech Lead, Google Cloud Mobile ","Bachelor's degree in Computer Science, other technical field, or equivalent practical experience.Experience in technical leadership, including leading project teams or setting technical direction.Experience with distributed systems and architecture, and systems integration.. Experience with being a technical leader for a user-facing product.Experience programming in Java, Dart, Objective-C, Swift, or Kotlin.Experience with Flutter.Experience in people management.Knowledge of mobile app development."
93,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Security and Privacy ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
94,Data Scientist/Data Analyst,Google," Senior Software Engineer, Google Ads ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
95,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Application Modernization ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
96,Data Scientist/Data Analyst,Google," Staff Software Engineer, YouTube ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. . Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
97,Data Scientist/Data Analyst,Google," Senior Software Engineer, Embedded Systems, Android Audio Framework ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience in testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.Experience in developing on embedded operating systems.. Master's degree or PhD in Computer Science or related technical field.3 years of experience working with embedded operating systems.1 year of experience in a technical leadership role.Experience developing accessible technologies."
98,Data Scientist/Data Analyst,Google," Senior Software Engineer, Performance, Core ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.3 years of experience with performance, large scale systems data analysis, visualization tools, and/or debugging.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
99,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud NetInfra ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in C++.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
100,Data Scientist/Data Analyst,Google," Senior Technical Solution Architect, Public Sector, Google Cloud ","Bachelor's degree in Computer Science, Information Systems, or equivalent practical experience.10 years of experience in engineering/technical consulting with a track record of innovation, impact and deliveryExperience in public sector domain ,successfully delivering technical solutions and programs within federal/government entitiesExperience with architecting, developing, and maintaining technical solutions in virtualized environments.. Experience in co-creating and ensuring delivery against Cloud roadmaps with customers and/or vendors at the CIO, CTO, SVP of Engineering levelThought leader with a track record of accomplishment related to Cloud, Analytics and/or Machine LearningTeam oriented leader who has leveraged organizational depth across functions for the benefit of transformation projects. Demonstrated history sharing lessons learned with peers and internal stakeholdersHighly technical, with a strong track record of applying technology to solve business problems.Ability to work independently on behalf of customers with minimal guidance, rallying cross-functional teams to deliver on public sector engagement"
101,Data Scientist/Data Analyst,Google," Software Engineer III, Networks, Google Cloud ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building networking components and products (e.g., load balancers, firewalls, NAT, SDN, switches/routers, CDN, network protocols, or caching).Experience developing accessible technologies."
102,Data Scientist/Data Analyst,Google," Software Engineer III, Commerce ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical fields.Experience developing accessible technologies."
103,Data Scientist/Data Analyst,Google," Software Engineer, NetSoft ","Experience in software development in one or more general purpose programming languages.Experience in computer science, data structures, algorithms and software design.. Experience in Unix/Linux.Experience in internal software development, or working directly with customers.Experience developing or working with distributed or large cloud-based software systems."
104,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Google Cloud Security and Privacy ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience with design and architecture; and testing/launching software products.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.5 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
105,Data Scientist/Data Analyst,Google," Staff Software Engineer, Infrastructure, Google Cloud Security and Privacy ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. 5 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
106,Data Scientist/Data Analyst,Google," Technical Lead, Google Cloud ","18 years of experience in building enterprise level products/applications.Experience in building scalable data pipelines capable of aggregating and processing millions of events per day.Experience in designing user friendly, accessible internal/external UI Portals with workflows.Experience in cloud technologies and Micro Service/API based designs and integrations.. Experience in workflow automation and event driven sub-model based design.Experience in integrating custom-built solutions with vendor product offerings.Experience in Supply Chain applications."
107,Data Scientist/Data Analyst,Google," Software Engineer III, Chrome ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms.. Master's degree or PhD in Computer Science or related technical fields.Experience developing accessible technologies."
108,Data Scientist/Data Analyst,Google," Staff Software Engineer, Technical Lead, Config Management, Kubernetes ","Bachelor's degree in Computer Science, a related technical field or equivalent practical experience.Experience with cloud compute platforms like Kubernetes, Cloud Functions.Experience in technical leadership, including leading project teams or setting technical direction.Experience with front-end frameworks, full-stack development, and API development.. Experience with FrontEnd technologies like TypeScript, React or Angular.Experience coding in either Java or Kotlin.Experience in software engineering, release engineering or configuration management.Experience in architecting / operating solution built for Cloud."
109,Data Scientist/Data Analyst,Google," Staff Software Engineer, Mobile (Android), Wear OS ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. 5 years of experience with Android application development.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
110,Data Scientist/Data Analyst,Google," Data Science Intern, 2023 ","Currently pursuing a PhD in statistics, biostatistics, computer science, mathematics, operations research, or a related technical field involving experimental design and quantitative analysis of experimental data.Experience working with datasets using Python, R, SAS, MATLAB, or other statistical software.Experience with methods of statistical data analysis (e.g., linear models, hypothesis testing, multi-level models, Bayesian methods, etc.).. Available to work full-time for 13 weeks with a start date in June or July.Currently in the penultimate year of a PhD degree.Experience with causal inference methods.Experience developing intellectual capital such as peer-reviewed publications."
111,Data Scientist/Data Analyst,Google," Data Science Intern, 2023 ","Currently pursuing a PhD in statistics, biostatistics, computer science, mathematics, operations research, or a related technical field involving experimental design and quantitative analysis of experimental data.Experience working with datasets using Python, R, SAS, MATLAB, or other statistical software.Experience with methods of statistical data analysis (e.g., linear models, hypothesis testing, multi-level models, Bayesian methods, etc.).. Available to work full-time for 13 weeks or more with a start date in June or July.Currently in the penultimate year of a PhD degree.Experience with causal inference methods.Experience developing intellectual capital such as peer-reviewed publications."
112,Data Scientist/Data Analyst,Google," Software Engineer III, Front End, Google Workspace ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical field.2 years of experience with front-end frameworks, full-stack development, and/or API development.Experience developing accessible technologies."
113,Data Scientist/Data Analyst,Google," Software Engineer III, Platforms Storage ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in C or C++, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.Experience with hardware and software stacks or experience with Embedded Systems.. Master's degree or PhD in Computer Science or related technical field.2 years of experience working with embedded firmware or storage software.Experience developing accessible technologies.Experience with UNIX/Linux environments.Experience with Kernel Programming.Experience with Disk Storage."
114,Data Scientist/Data Analyst,Google," Software Engineer III, Full Stack, Google Cloud ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical field.2 years of experience with full stack development, across back-end such as Java, Python, GO, and/or C++ codebases, and front-end experience including JavaScript and/or TypeScript, HTML, CSS, etc.Experience developing accessible technologies."
115,Data Scientist/Data Analyst,Google," Software Engineer, Fleet Management, Google Compute Engine (English) ","Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.Experience programming in one or more of the following languages: C++, Python, C, Rust.Ability to speak and write in English fluently.. Experience with linear programming, optimization workflows, and capacity management.Experience in distributed systems and large-scale systems."
116,Data Scientist/Data Analyst,Google," Senior Software Engineer, Security/Privacy, Fuchsia OS ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.3 years of experience building software for data privacy or security (e.g., identity and access management).. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
117,Data Scientist/Data Analyst,Google," Senior Staff Software Engineer, Infrastructure, Google Cloud Unified Fulfillment Optimization ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.7 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture.5 years of experience with design and architecture; and testing/launching software products.. Master’s degree or PhD in Engineering, Computer Science, or a related technical field.5 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
118,Data Scientist/Data Analyst,Google," Software Engineer III, Infrastructure, Google Cloud Platforms ","Bachelor’s degree or equivalent practical experience.2 years of experience with software development in C++.2 years of experience with data structures or algorithms in either an academic or industry setting.. Master's degree or PhD in Computer Science or related technical fields.2 years of experience building and developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage, and/or hardware architecture. Experience developing accessible technologies."
119,Data Scientist/Data Analyst,Google," Senior Software Engineer, Infrastructure, Google Cloud ","Bachelor’s degree or equivalent practical experience.5 years of experience with software development in one or more programming languages, and with data structures/algorithms.3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.3 years of experience developing large-scale infrastructure, distributed systems or networks, and/or experience with compute technologies, storage or hardware architecture.. Master's degree or PhD in Computer Science or related technical field.1 year of experience in a technical leadership role.Experience developing accessible technologies."
120,Data Scientist/Data Analyst,Google," Technical Lead, Google Cloud VMware Engine ","Bachelor's degree in Computer Science, Mathematics, a related field, or equivalent practical experience.Experience with general purpose programming languages, including but not limited to Java, C/C++, Go.Experience with the design and implementation of distributed systems.. Experience with cloud-native application development using open source building blocks such as Docker, Ansible, Terraform, Kafka, Cassandra, Kong etc.Experience with Kubernetes, Google Kubernetes Engine (GKE), or similar.Experience with public cloud, including Google Cloud Platform (GCP).Experience with VMWare in an enterprise environment.Knowledge of private and public cloud design considerations and limitations in the areas of virtualization, global infrastructure, distributed systems, load balancing, and networking.Excellent technical leadership, project management, problem solving, and troubleshooting skills."
121,Data Scientist/Data Analyst,Google," Senior Software Engineer, Anthos ","Bachelor's degree in Computer Science or equivalent practical experience.Experience with Go, Java, or other general purpose programming language.. Experience in Distributed Systems.Experience in Kubernetes and Anthos.Ability to communicate technical concepts clearly and effectively."
122,Data Scientist/Data Analyst,Google," Senior Software Engineer, Linux Kernel Security ","Bachelor’s degree or equivalent practical experience.8 years of experience with software development in C, C++, and Python.Experience building security features and patching bugs.Experience with Linux Kernel.. Experience with kernel debugging, performance measurement, and tuning in the presence of a complex technical stack.Experience participating in the upstream Linux kernel community.Experience with virtualization security or KVM fuzzing.Experience fixing bugs by Linux fuzzing.Experience with vulnerability management for a major Linux distribution.Familiarity with Linux development tools and workflows (e.g. git)."
123,Data Scientist/Data Analyst,Google," Staff Software Engineer, Full Stack, YouTube ","Bachelor's degree or equivalent practical experience.8 years of experience in software development, and with data structures/algorithms.5 years of experience with full stack development, across back-end such as Java, Python, GO, and/or C++ codebases, and front-end experience including JavaScript and/or TypeScript, HTML, CSS or equivalent.5 years of experience testing, and launching software products, and 3 years of experience with software design and architecture. . Master’s degree or PhD in Engineering, Computer Science, or a related technical field.3 years of experience in a technical leadership role leading project teams and setting technical direction.3 years of experience working in a complex, matrixed organization involving cross-functional, and/or cross-business projects."
124,Data Scientist/Data Analyst,Google," Software Engineer II, Learning & Education ","Bachelor’s degree or equivalent practical experience.1 year of experience with software development in one or more programming languages (e.g., Python, C, C++, Java, JavaScript).. Master's degree or PhD in Computer Science or related technical field.Experience developing accessible technologies."
